0, 16380, 1
1, 16380, 1
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
1, 16380, 4
0, 16380, 207
