1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
0, 16380, 249
1, 16380, 4
